image_name,local_path,url,title,category,yolo_label,search_type
10ee06b188f1167d.jpg,dataset_images/blouse/10ee06b188f1167d.jpg,https://www.digikala.com/product/dkp-22466478/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%86%D8%AE%DB%8C-%D9%85%D8%AF%D9%84-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%D8%B3%D8%A7%D8%AF%D9%87-%D9%85%D8%B4%DA%A9%DB%8C/,,blouse,product,product
11165abac7058944.jpg,dataset_images/blouse/11165abac7058944.jpg,https://www.digikala.com/product/dkp-17815957/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%B3%D8%B1%DA%98%D9%87-%D9%85%D8%AF%D9%84-207349/,,blouse,product,product
183ba709bef84f41.jpg,dataset_images/blouse/183ba709bef84f41.jpg,https://www.digikala.com/product/dkp-22530783/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%B3%D9%87-%D8%B1%D8%A8%D8%B9-%DA%AF%D9%84%D8%AF%D8%A7%D8%B1-%D8%A7%D9%84%DB%8C%D8%A7%D9%81-%D9%86%D8%AE%DB%8C-%D9%85%D8%AF%D9%84-%D8%AA%D8%A7%D9%86%DB%8C/,,blouse,product,product
1e6f29870ebe7e04.jpg,dataset_images/blouse/1e6f29870ebe7e04.jpg,https://www.digikala.com/product/dkp-22471032/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%B1%D8%A7%D9%87%D8%B1%D8%A7%D9%87-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%B3%D9%87%D8%B1%D8%A8%D8%B9-%D8%A7%D8%B3%DA%A9%D8%A7%DA%86%DB%8C-%D9%85%D8%AF%D9%84-%DA%AF%D8%B1%D9%87%D8%A7%DB%8C/,,blouse,product,product
20cfa79f6df6bac2.jpg,dataset_images/blouse/20cfa79f6df6bac2.jpg,https://www.digikala.com/product/dkp-21144599/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-11/,,blouse,product,product
23d2caa0ef4e9e5e.jpg,dataset_images/blouse/23d2caa0ef4e9e5e.jpg,https://www.digikala.com/product/dkp-21793024/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D9%84%DB%8C%D9%86-%D9%85%D8%AF%D9%84-3178/,,blouse,product,product
250611b5b5695e36.jpg,dataset_images/blouse/250611b5b5695e36.jpg,https://www.digikala.com/product/dkp-11125282/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D8%B3%D9%85%D8%A7%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-ls370/,,blouse,product,product
2a1c22dcb6fe3517.jpg,dataset_images/blouse/2a1c22dcb6fe3517.jpg,https://www.digikala.com/product/dkp-22623431/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%B3%D8%A7%D8%AA%D9%86-%D8%B1%D8%A7%D9%87%D8%B1%D8%A7%D9%87-%D8%B2%DB%8C%D9%84%D8%A7%D9%86-%D9%85%D8%AF%D9%84-22041028212033/,,blouse,product,product
312b89c563be4f7c.jpg,dataset_images/blouse/312b89c563be4f7c.jpg,https://www.digikala.com/product/dkp-22647806/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%BE%D8%B1%DB%8C-%D8%B1%D8%A7%D9%87-%D8%B1%D8%A7%D9%87-%DA%A9%D8%AF-5013/,,blouse,product,product
34fefa363af2ac98.jpg,dataset_images/blouse/34fefa363af2ac98.jpg,https://www.digikala.com/product/dkp-22588975/%D8%A8%D8%A7%D8%AF%DB%8C-%D8%AA%D9%88%D8%B1-%DA%A9%D8%B4-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%81%D8%B4%D9%86-%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-%D9%85%D8%AC%D9%84%D8%B3%DB%8C/,,blouse,product,product
360a80c8623f93e8.jpg,dataset_images/blouse/360a80c8623f93e8.jpg,https://www.digikala.com/product/dkp-22166864/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%B3%D9%87-%D8%B1%D8%A8%D8%B9-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%A2%D8%AF%DB%8C%D9%86%D9%87-051/,,blouse,product,product
3667214610a32ef5.jpg,dataset_images/blouse/3667214610a32ef5.jpg,https://www.digikala.com/product/dkp-21305434/%D8%A8%D8%A7%D8%AF%DB%8C-%D8%A8%D8%AF%D9%88%D9%86-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D8%AF%D9%BE%D8%AA-%D9%85%D8%AF%D9%84-m05/,,blouse,product,product
368f01e12c74381b.jpg,dataset_images/blouse/368f01e12c74381b.jpg,https://www.digikala.com/product/dkp-20565583/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A7%D8%B3%DA%A9%DB%8C-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-pdk-ys-%DA%A9%D8%AF-m5359/,,blouse,product,product
36d5b563174eeba8.jpg,dataset_images/blouse/36d5b563174eeba8.jpg,https://www.digikala.com/product/dkp-21923482/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D9%87%D9%81%D8%AA-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D9%88%D9%86%D8%B3%D8%A7-%D9%85%D8%AF%D9%84-17/,,blouse,product,product
37fb3cb9b1925da8.jpg,dataset_images/blouse/37fb3cb9b1925da8.jpg,https://www.digikala.com/product/dkp-20171723/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%81%D8%A7%D8%A6%D8%B2%D9%87-%D9%85%D9%86%D8%B5%D9%88%D8%B1%DB%8C%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%88%D9%84%D9%88%D8%B1%D8%A7/,,blouse,product,product
3a54edfaecdef7fb.jpg,dataset_images/blouse/3a54edfaecdef7fb.jpg,https://www.digikala.com/product/dkp-11789514/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D9%86%D8%AE%DB%8C/,,blouse,product,product
3e688d93d4c5ef23.jpg,dataset_images/blouse/3e688d93d4c5ef23.jpg,https://www.digikala.com/product/dkp-21353515/%D8%A8%D8%A7%D8%AF%DB%8C-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-03/,,blouse,product,product
46876ef88416cc2e.jpg,dataset_images/blouse/46876ef88416cc2e.jpg,https://www.digikala.com/product/dkp-22173668/%D8%A8%D9%84%D9%88%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D9%84%D8%B3%D8%A7%D9%86%D8%A7-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D8%A7%D8%B1%D8%A7%D8%AF-%DA%A9%D8%AF-245801/,,blouse,product,product
48f51894f15df8cd.jpg,dataset_images/blouse/48f51894f15df8cd.jpg,https://www.digikala.com/product/dkp-20746135/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D9%BE%D8%A7%DB%8C%DB%8C%D8%B2-gree/,,blouse,product,product
4cf7aed9776c0494.jpg,dataset_images/blouse/4cf7aed9776c0494.jpg,https://www.digikala.com/product/dkp-22390769/%D8%A8%D9%84%D9%88%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%D9%86%D8%AE%DB%8C-%DA%AF%D9%84%D8%AF%D8%A7%D8%B1-%D9%85%D8%AF%D9%84-%D9%82%D9%88%D8%A7%D8%B1%D9%87-%D8%AF%D8%A7%D8%B1/,,blouse,product,product
51f86ea899b3b016.jpg,dataset_images/blouse/51f86ea899b3b016.jpg,https://www.digikala.com/product/dkp-20477533/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%AA%D8%A7-%D8%B1%D9%88%DB%8C-%D8%B4%D8%A7%D9%86%D9%87-%DB%8C%D9%82%D9%87-%DA%AF%D8%B1%D8%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%A8%D8%A7%D9%81%D8%AA%D9%86%DB%8C-%D8%AA%D9%88%D8%B1-%D8%A8%D8%A7%D9%81%D8%AA/,,blouse,product,product
56097ba1d17c3bba.jpg,dataset_images/blouse/56097ba1d17c3bba.jpg,https://www.digikala.com/product/dkp-21623782/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A2%DB%8C-%D8%AA%DA%A9-%D9%85%D8%AF%D9%84-2017/,,blouse,product,product
584724d1cf72222a.jpg,dataset_images/blouse/584724d1cf72222a.jpg,https://www.digikala.com/product/dkp-22379952/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%86%D8%AE%DB%8C-%DA%AF%D9%84%D8%AF%D8%A7%D8%B1-%D8%A8%D8%A7-%D8%AF%DA%A9%D9%85%D9%87-%D9%85%D8%AF%D9%84-%DA%AF%D8%A7%D8%B1%D8%AF%D9%86-0638/,,blouse,product,product
5a0859188c12430c.jpg,dataset_images/blouse/5a0859188c12430c.jpg,https://www.digikala.com/product/dkp-9004993/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D8%B3%D9%85%D8%A7%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-chkrd/,,blouse,product,product
5ae19db2f8af54f9.jpg,dataset_images/blouse/5ae19db2f8af54f9.jpg,https://www.digikala.com/product/dkp-22578065/%D8%A8%D9%84%D9%88%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%D8%A7%D9%84%DB%8C%D8%A7%D9%81-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-%D9%85%D8%AF%D9%84-765/,,blouse,product,product
5f081b22ef1a4911.jpg,dataset_images/blouse/5f081b22ef1a4911.jpg,https://www.digikala.com/product/dkp-16763604/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-a70/,,blouse,product,product
61fbe3edf6174ed7.jpg,dataset_images/blouse/61fbe3edf6174ed7.jpg,https://www.digikala.com/product/dkp-22007205/%DA%A9%D8%B1%D8%A7%D9%BE-%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%B3%D9%88%D9%81%DB%8C%D8%A7-%DA%A9%D8%AF-a6/,,blouse,product,product
621aaedb60072a11.jpg,dataset_images/blouse/621aaedb60072a11.jpg,https://www.digikala.com/product/dkp-16050071/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-sb-ss-307312/,,blouse,product,product
6619853f04bd6783.jpg,dataset_images/blouse/6619853f04bd6783.jpg,https://www.digikala.com/product/dkp-8879855/%D8%A8%D8%A7%D8%AF%DB%8C-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%BE%D9%BE%D8%A7-%D9%85%D8%AF%D9%84-denim/,,blouse,product,product
66562544733371e8.jpg,dataset_images/blouse/66562544733371e8.jpg,https://www.digikala.com/product/dkp-22605472/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D8%B3%DB%8C%D9%84%DA%A9-%D8%B1%DB%8C%D8%B2%D8%B4%DB%8C-%D8%A7%D8%B3%D9%84%DB%8C%D9%BE/,,blouse,product,product
67d8d2c764ce754c.jpg,dataset_images/blouse/67d8d2c764ce754c.jpg,https://www.digikala.com/product/dkp-22295593/%DA%A9%D8%B1%D8%A7%D9%BE-%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%DB%8C%D9%82%D9%87-%D8%AF%D9%84%D8%A8%D8%B1%DB%8C-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-393/,,blouse,product,product
6b74a1be31e8b5ad.jpg,dataset_images/blouse/6b74a1be31e8b5ad.jpg,https://www.digikala.com/product/dkp-18245083/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%DA%AF%D9%84%D8%AF%D8%A7%D8%B1-%D9%85%D8%AC%D9%84%D8%B3%DB%8C-%D8%AA%D9%88%D8%B1%DB%8C/,,blouse,product,product
6c0995dcd6877181.jpg,dataset_images/blouse/6c0995dcd6877181.jpg,https://www.digikala.com/product/dkp-21524192/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D9%87%D9%81%D8%AA-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%DA%86%DB%8C%D9%86-%D8%AF%D8%A7%D8%B1/,,blouse,product,product
6c8a148d70cb192d.jpg,dataset_images/blouse/6c8a148d70cb192d.jpg,https://www.digikala.com/product/dkp-22132773/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-zi/,,blouse,product,product
6dfa5a30924e4e4b.jpg,dataset_images/blouse/6dfa5a30924e4e4b.jpg,https://www.digikala.com/product/dkp-21790214/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%84%D9%88%D9%81%D8%B1-%D8%AE%D8%A7%D9%84%D8%AF%D8%A7%D8%B1/,,blouse,product,product
7a6efb85a7537227.jpg,dataset_images/blouse/7a6efb85a7537227.jpg,https://www.digikala.com/product/dkp-5126452/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D8%B3%D9%85%D8%A7%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-blouse/,,blouse,product,product
7a831499685a4629.jpg,dataset_images/blouse/7a831499685a4629.jpg,https://www.digikala.com/product/dkp-22275545/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D9%84%DB%8C%D9%86%D9%86-%DA%A9%D8%B1%D8%A7%D9%BE-%D8%AA%DB%8C%D9%84%D8%AF%D8%A7-%D8%A8%D8%A7-%DA%A9%D8%AF-21178-%D9%87%DB%8C%D8%A8%D8%A7-%D8%A7%D8%B3%D8%AA%D8%A7%DB%8C%D9%84/,,blouse,product,product
7b29615682d5ae11.jpg,dataset_images/blouse/7b29615682d5ae11.jpg,https://www.digikala.com/product/dkp-20890350/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%DB%8C%D9%82%D9%87-%D9%87%D9%81%D8%AA-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D8%B3%D9%85%D8%A7%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-%D9%BE%D9%81%DA%A9%DB%8C-%DA%A9%D8%AF-20890350/,,blouse,product,product
7e94d716bed93200.jpg,dataset_images/blouse/7e94d716bed93200.jpg,https://www.digikala.com/product/dkp-12557197/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-m3465/,,blouse,product,product
8181892bfe89a1b0.jpg,dataset_images/blouse/8181892bfe89a1b0.jpg,https://www.digikala.com/product/dkp-14566056/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%B3%D9%87-%D8%B1%D8%A8%D8%B9-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D8%B3%D9%85%D8%A7%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-ls348/,,blouse,product,product
83087e08e92873c4.jpg,dataset_images/blouse/83087e08e92873c4.jpg,https://www.digikala.com/product/dkp-21880334/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D9%84%D8%B3%D8%A7%D9%86%D8%A7-%D9%85%D8%AF%D9%84-%D8%A7%D9%84%DB%8C%D8%B3%D8%A7-%DA%A9%D8%AF-2591/,,blouse,product,product
88db870e0b393fef.jpg,dataset_images/blouse/88db870e0b393fef.jpg,https://www.digikala.com/product/dkp-22214199/%D8%A8%D9%84%D9%88%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%DA%86%D8%A7%D9%BE-%D9%88-%D9%86%DA%AF%DB%8C%D9%86/,,blouse,product,product
8a365b6f7b27e6ba.jpg,dataset_images/blouse/8a365b6f7b27e6ba.jpg,https://www.digikala.com/product/dkp-20787004/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%AF%DA%A9%D9%85%D9%87-%D8%AF%D8%A7%D8%B1-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D8%B3%D9%85%D8%A7%D8%B1%D8%A7-%D9%85%D8%AF%D9%84-10052/,,blouse,product,product
8cf574bc90e2e15c.jpg,dataset_images/blouse/8cf574bc90e2e15c.jpg,https://www.digikala.com/product/dkp-21882479/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%D9%84%D8%B3%D8%A7%D9%86%D8%A7-%D9%85%D8%AF%D9%84-%D9%84%DB%8C%D9%84%DB%8C%D8%A7-%DA%A9%D8%AF-2567/,,blouse,product,product
91042b2f89f23995.jpg,dataset_images/blouse/91042b2f89f23995.jpg,https://www.digikala.com/product/dkp-22119394/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A7%DB%8C%D8%B2%DB%8C-%D8%AF%D9%88-%D9%85%D8%AF%D9%84-sck-126/,,blouse,product,product
94f8d6bae23949a0.jpg,dataset_images/blouse/94f8d6bae23949a0.jpg,https://www.digikala.com/product/dkp-22033964/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%DB%8C%D9%82%D9%87-%DA%AF%D8%B1%D8%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%DA%98%DB%8C%D9%88%D8%A7/,,blouse,product,product
9a86c3736c6e2720.jpg,dataset_images/blouse/9a86c3736c6e2720.jpg,https://www.digikala.com/product/dkp-20834338/%D8%A8%D8%A7%D8%AF%DB%8C-%D8%A8%D8%AF%D9%88%D9%86-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%B1%D9%86%D8%A7-%D8%B1%D8%B2-%D9%85%D8%AF%D9%84-5518-920/,,blouse,product,product
9ca0a1ea7c98bf73.jpg,dataset_images/blouse/9ca0a1ea7c98bf73.jpg,https://www.digikala.com/product/dkp-15459047/%D8%AA%DB%8C-%D8%B4%D8%B1%D8%AA-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-m3989/,,blouse,product,product
9ddf27dd714799a3.jpg,dataset_images/blouse/9ddf27dd714799a3.jpg,https://www.digikala.com/product/dkp-22119056/%D8%A8%D9%84%D9%88%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%DA%86%D9%87%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87-%D8%A7%DB%8C%D8%B2%DB%8C-%D8%AF%D9%88-%D9%85%D8%AF%D9%84-sck-149/,,blouse,product,product
9eb4c27293fde307.jpg,dataset_images/blouse/9eb4c27293fde307.jpg,https://www.digikala.com/product/dkp-22290452/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-lovely-heart/,,blouse,product,product
a9468a892cad4bff.jpg,dataset_images/blouse/a9468a892cad4bff.jpg,https://www.digikala.com/product/dkp-20682992/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%D8%A7%D8%B3%DA%A9%DB%8C-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-pl200/,,blouse,product,product
b0d70fdcd8891540.jpg,dataset_images/blouse/b0d70fdcd8891540.jpg,https://www.digikala.com/product/dkp-20974813/%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%DB%8C%D9%82%D9%87-%DA%AF%D8%B1%D8%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-b56420/,,blouse,product,product
b14474d794ff871f.jpg,dataset_images/blouse/b14474d794ff871f.jpg,https://www.digikala.com/product/dkp-22241904/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%A8%D9%84%D9%86%D8%AF-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-031/,,blouse,product,product
b18bcbfc4497dd8e.jpg,dataset_images/blouse/b18bcbfc4497dd8e.jpg,https://www.digikala.com/product/dkp-21407937/%DA%A9%D8%B1%D8%A7%D9%BE-%D8%A8%D9%84%D9%88%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%DA%A9%D9%88%D8%AA%D8%A7%D9%87-%DB%8C%D9%82%D9%87-%D9%87%D9%81%D8%AA-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D8%AF%D9%84-%D9%83%D8%B4%D9%8A-%DA%AF%DB%8C%D9%BE%D9%88%D8%B1%DB%8C/,,blouse,product,product
b3f358ea3386b656.jpg,dataset_images/blouse/b3f358ea3386b656.jpg,https://www.digikala.com/product/dkp-21923267/%D8%B4%D9%88%D9%85%DB%8C%D8%B2-%D8%A2%D8%B3%D8%AA%DB%8C%D9%86-%D8%B3%D9%87-%D8%B1%D8%A8%D8%B9-%DB%8C%D9%82%D9%87-%D8%A8%D8%B1%DA%AF%D8%B1%D8%AF%D8%A7%D9%86-%D8%B2%D9%86%D8%A7%D9%86%D9%87-%D9%85%D9%88%D9%86%D8%B3%D8%A7-%D9%85%D8%AF%D9%84-02/,,blouse,product,product
